-20,20,-45,-60,40,50
-19.7123,20.1666,-45.1817,-59.4018,39.2958,49.947
-19.2977,20.4109,-45.0092,-59.1384,38.4826,49.8581
-18.8903,20.2553,-44.8297,-58.5992,37.8081,49.6796
-18.9209,19.9132,-44.1376,-58.3327,37.2476,49.813
-18.9902,20.1549,-43.3728,-58.1929,36.7981,49.4521
-18.5089,19.6594,-43.1237,-57.5352,36.637,49.4996
-18.707,20.1661,-42.8851,-56.7534,36.4668,49.4167
-18.8134,19.5941,-42.3916,-56.3931,36.0667,49.0588
-18.8146,19.3789,-41.7845,-55.907,35.6491,48.6412
-18.8899,18.9854,-41.8534,-55.4628,34.8696,48.4684
-18.3982,18.5384,-41.4341,-55.1536,34.8973,47.9334
-18.062,17.7331,-41.2641,-54.8748,34.684,48.2274
-17.7574,17.2207,-41.4473,-54.3167,34.1368,48.2412
-17.7993,17.0747,-41.6473,-53.5335,34.2981,47.6957
-17.1321,17.4754,-41.1893,-53.1283,34.3404,47.8317
-16.7157,17.0088,-40.6135,-53.0703,34.4672,47.3238
-16.3585,16.932,-40.0733,-52.5878,34.013,46.9555
-15.7609,16.5466,-39.6474,-52.1931,33.6272,47.0465
-15.2573,15.8559,-39.1917,-52.3063,33.8452,47.0125
-14.7611,15.6385,-38.7597,-51.895,33.3938,46.6294
-14.199,15.0573,-38.4628,-51.5376,33.0331,46.6119
-14.2488,14.6448,-38.1348,-50.8326,32.6105,46.8225
-13.9486,14.8082,-37.9043,-50.0154,32.2387,46.9769
-13.9791,14.2213,-37.7315,-49.3741,31.8824,47.2712
-13.6705,14.0659,-37.4334,-48.7502,31.7426,46.6525
-13.1857,14.0024,-37.2274,-48.2895,31.094,46.9451
-12.7694,14.1447,-36.6294,-47.9365,30.5365,46.8294
-12.8896,13.7706,-35.9443,-48.0937,30.6905,46.2568
-12.4447,13.23,-35.3124,-48.2196,30.4093,46.3818
-12.7107,12.9728,-34.7792,-48.3821,29.7181,46.6547
-12.0786,12.965,-34.4082,-48.1888,29.1653,46.3085
-11.7359,13.2901,-34.2144,-47.5612,28.6886,45.9645
-11.3794,13.1728,-34.1196,-47.057,28.9161,45.2268
-11.4053,12.6184,-33.6644,-46.8294,28.6801,44.6126
-11.311,12.3454,-33.8745,-46.2003,28.8166,43.9358
-10.8306,12.6502,-33.4448,-45.9087,28.4141,43.4413
-10.6128,12.4039,-32.8982,-45.9211,28.5418,42.6818
-10.2912,11.845,-32.3194,-45.6205,28.7205,42.3258
-9.92528,12.1607,-31.6385,-45.5858,28.9567,41.83
-9.59454,11.6839,-31.0092,-45.6293,28.8949,41.3187
-9.05877,11.1531,-30.8483,-45.4927,28.485,40.851
-9.31281,10.4682,-30.3521,-45.1165,28.7341,40.9801
-8.59835,10.1742,-30.2149,-45.1819,29.3481,40.9248
-8.14839,9.62849,-29.9795,-44.5326,29.4715,40.838
-8.23974,9.12971,-30.1247,-44.7731,29.3364,40.0345
-8.71647,8.81581,-29.5192,-45.0255,29.7184,39.7215
-8.95887,8.20866,-28.8174,-44.7533,29.6453,39.7463
-8.9393,7.98903,-28.2366,-44.583,29.9056,39.0271
-8.3956,7.66049,-28.4087,-44.6899,30.2147,38.349
-7.8363,7.50165,-28.0101,-44.8812,30.4834,37.7211
-7.68179,7.25591,-28.3025,-44.2848,30.667,37.0571
-8.02417,6.92468,-27.7114,-44.2345,30.5498,36.4188
-7.58184,6.33121,-27.7001,-44.5168,30.2162,35.9078
-7.65121,5.87125,-27.1599,-44.2737,30.3826,35.2715
-7.03561,5.22799,-27.1328,-44.2198,30.2848,34.831
-6.68874,5.10525,-27.2848,-44.5082,30.3389,33.9618
-6.40271,4.76535,-26.8542,-44.0953,30.5096,33.3156
-5.96291,4.51949,-26.2291,-44.1237,30.1418,32.8473
-5.35651,3.94095,-25.8227,-44.4544,30.0193,32.9375
-4.89697,4.10757,-25.6093,-43.8903,30.227,32.3424
-4.40171,3.44259,-25.3084,-43.7311,30.0251,31.9476
-4.18853,3.17464,-25.4849,-43.0642,30.4839,31.5046
-4.0105,2.56841,-25.4068,-42.6694,30.7117,30.8825
-3.6427,2.04699,-25.3223,-41.9362,30.8976,30.9991
-3.59732,1.3331,-24.9869,-42.0639,30.5956,30.4811
-2.97099,1.56638,-24.7246,-41.7047,30.8528,29.9433
-2.28011,1.35232,-25.2237,-41.6448,30.9394,29.4778
-2.06214,0.809607,-25.5402,-41.8061,30.8953,28.7499
-1.93538,0.149805,-24.8898,-41.4583,30.8366,28.7146
-1.79935,-0.270587,-25.1107,-41.1465,30.2343,28.1706
-1.48478,-0.668144,-24.8538,-41.4018,29.8814,27.4725
-0.825105,-0.683166,-24.754,-41.1829,30.1196,26.8017
-0.379927,-1.03968,-24.1386,-41.3655,30.0269,26.2976
-0.0890632,-1.51984,-24.5014,-41.0267,30.2601,25.6779
0.0797616,-1.52715,-24.372,-40.737,30.5758,24.7998
-0.252071,-2.00073,-24.131,-41.0237,30.2142,24.1716
0.390611,-2.65066,-24.1297,-40.9944,30.1054,23.7819
0.523361,-2.9254,-23.6434,-40.539,29.6192,23.3058
0.845905,-3.3272,-23.9247,-40.0332,29.1689,22.8622
1.26842,-3.5874,-23.5663,-39.4319,28.9403,22.4023
1.49519,-4.26972,-23.8637,-39.1254,28.4365,22.6187
1.87232,-4.37872,-24.0474,-39.0609,27.7821,22.0025
2.20117,-4.61427,-24.4201,-38.2372,27.8864,21.9124
2.31553,-4.70046,-24.1351,-37.3708,27.9811,21.54
2.80397,-5.07331,-24.3292,-37.6389,28.371,20.9393
2.99053,-5.56556,-24.5639,-37.5276,28.3941,20.1301
2.79006,-6.32813,-24.3459,-37.7,28.2783,19.5937
3.33948,-6.76447,-24.0471,-37.8631,27.7607,19.2417
2.91246,-7.41071,-23.9524,-37.9349,27.1418,19.2948
3.0042,-7.94206,-23.2234,-37.6814,27.4665,19.3841
3.519,-8.20726,-22.5598,-37.5072,27.7131,19.749
3.31285,-8.5524,-22.007,-37.7252,27.1833,19.2966
3.72208,-9.01043,-22.0214,-37.9293,27.6223,18.6736
3.94817,-9.83537,-21.9989,-37.7294,27.7715,18.2202
4.22051,-10.3325,-21.399,-37.3556,27.3894,18.4023
4.42867,-10.6657,-20.6483,-37.3322,27.191,17.9102
4.75851,-11.0562,-20.0703,-36.7953,27.0491,18.2205
4.79937,-11.1671,-19.6574,-37.1175,26.3417,17.7608
5.00473,-11.4063,-19.0169,-36.7745,26.6879,17.2578
5.37459,-11.6386,-18.9491,-36.1661,26.0853,16.9908
5.29269,-12.0994,-19.2179,-36.1806,25.3504,16.5803
5.75342,-12.635,-19.4221,-35.7899,24.9143,16.9214
5.77915,-12.9786,-19.9812,-35.7361,24.9229,16.1693
6.64884,-13.3322,-20.1742,-35.7175,25.0415,15.9105
6.77013,-13.7982,-20.5015,-35.7894,25.4956,15.24
7.1399,-13.5662,-20.8484,-35.3855,25.8794,14.6246
7.22159,-13.8929,-21.4122,-35.7876,25.7975,13.9919
7.60271,-14.5597,-21.7604,-35.8764,26.301,13.8262
7.94672,-15.1851,-22.0434,-35.5709,26.2473,13.2656
8.45254,-15.4596,-22.4173,-35.3637,26.4952,12.614
8.80198,-15.9045,-22.7376,-35.5962,26.8884,12.0068
8.69125,-16.2848,-22.3201,-35.5183,26.7358,11.2072
9.21157,-16.7809,-22.042,-34.963,26.7106,10.8962
9.54681,-17.0505,-22.3708,-34.8867,25.886,10.7515
9.90433,-17.477,-22.4997,-34.1783,25.7423,11.1405
10.2138,-17.8433,-23.2382,-34.4201,25.3346,11.1516
10.567,-18.2346,-23.6693,-33.7714,25.3252,11.4911
10.9966,-18.2597,-23.5636,-33.1214,25.7297,11.9576
11.4912,-18.85,-23.7174,-33.1076,25.7207,12.5763
11.9568,-19.1553,-24.2592,-33.3613,26.0174,13.0705
12.648,-19.0902,-24.8204,-33.7216,26.2263,13.2425
13.1276,-19.3802,-25.1347,-33.0828,26.2172,13.6655
13.3272,-19.5933,-25.3343,-32.1562,26.1692,13.7838
13.7743,-19.5318,-25.9241,-31.9456,25.5409,13.6873
13.706,-19.9678,-26.3713,-31.1922,25.3556,13.7453
14.2653,-20.0229,-26.9245,-31.0901,25.763,14.1947
14.73,-20.3741,-26.4011,-30.6103,25.4834,14.4746
15.1668,-20.5826,-26.5961,-29.9274,25.3418,14.9658
15.7609,-20.9021,-26.2971,-29.3435,25.1242,15.2248
16.2245,-21.0526,-26.4763,-28.7856,24.4927,15.367
16.6726,-21.5477,-26.2118,-28.2134,24.138,15.5431
17.1951,-21.5946,-26.571,-27.7314,23.7147,15.9725
17.6223,-21.5884,-26.4185,-27.0432,23.4351,16.4648
18.1823,-21.9849,-26.2512,-26.4695,23.3496,16.8706
18.7557,-22.5016,-26.0492,-26.424,22.7801,17.0633
18.963,-22.9848,-26.4217,-25.8043,22.9416,17.4813
