-20,20,-45,-60,40,50,
-19.7244,19.7158,-44.1818,-59.888,40.2326,50.3273,
-19.051,19.5238,-43.577,-59.7236,40.0297,50.0519,
-19.173,18.8147,-43.2417,-59.8264,39.8208,49.4901,
-19.3495,18.5495,-42.8856,-59.1906,39.3886,49.0649,
-18.9992,18.1232,-42.3916,-58.8895,38.8967,48.7202,
-19.6119,17.811,-42.3973,-58.6361,38.3416,48.327,
-19.2499,18.1994,-41.8458,-58.7249,38.091,47.7411,
-19.5082,18.4292,-41.5927,-58.7727,37.6055,46.9806,
-19.4482,18.0046,-41.0369,-58.2003,37.2426,46.7617,
-19.0548,17.8903,-40.6101,-57.5793,36.9821,46.3185,
-19.1158,18.3744,-40.567,-57.2679,36.1689,46.3621,
-19.0392,18.4131,-39.9688,-56.8289,35.5846,46.045,
-18.7321,18.3959,-40.0444,-56.0901,35.0081,45.8989,
-18.7907,18.3435,-39.959,-55.1888,34.9016,45.4953,
-18.2446,18.1593,-39.9019,-54.776,34.2871,45.154,
-17.6985,18.214,-40.1678,-53.9959,34.2153,45.0342,
-17.2413,17.7875,-40.3179,-53.4195,33.8392,44.6983,
-17.5553,17.3355,-40.4126,-53.4405,33.1599,44.2227,
-16.7768,17.0453,-40.3579,-53.1569,33.203,43.749,
-16.573,17.3399,-40.1213,-52.5366,33.137,43.0958,
-16.1381,17.2626,-40.1699,-52.4991,32.9621,42.218,
-16.4069,17.5308,-39.4788,-52.6096,32.8491,41.6237,
-16.7171,17.906,-39.2625,-52.2117,32.3841,41.0393,
-16.6865,18.0365,-39.0011,-51.4183,31.8687,40.9027,
-16.3892,17.8327,-38.8653,-50.896,31.3353,40.3601,
-15.9514,18.0156,-38.4348,-50.288,31.1804,39.9176,
-16.1203,17.6524,-38.2958,-50.3704,30.5957,39.2309,
-16.4086,17.6422,-37.9065,-50.0484,29.8848,38.8359,
-16.4448,17.9208,-37.8401,-49.394,29.3649,38.3687,
-16.0933,18.0237,-37.3563,-48.9915,28.9578,37.8173,
-16.134,17.4041,-37.2644,-49.1086,28.6897,37.0959,
-15.8674,16.8572,-36.5045,-49.2439,28.763,36.9268,
-16.0755,17.2324,-35.9531,-49.0485,28.2032,36.5263,
-16.379,16.9479,-35.1049,-48.829,28.0392,36.7064,
-16.5289,17.2279,-34.3013,-48.8576,27.8765,36.231,
-17.0899,17.1992,-33.8844,-49.2466,27.3102,36.0345,
-17.6055,16.9723,-34.1615,-49.063,26.6318,35.6998,
-17.8493,16.6465,-33.6217,-49.1406,26.9959,35.0639,
-18.0004,16.8408,-32.7926,-49.464,27.2872,34.8137,
-17.7657,16.4257,-32.1803,-48.9068,27.3764,34.532,
-17.2093,16.6305,-32.0678,-48.3921,27.5178,33.9397,
-16.8417,16.1443,-31.5485,-48.5485,27.3192,33.3967,
-16.678,15.5647,-31.7837,-47.9949,27.3458,32.8724,
-16.069,15.7631,-31.4053,-47.989,26.7328,32.6062,
-15.5536,15.7186,-30.7393,-47.806,26.9632,32.1565,
-15.02,15.6622,-30.943,-47.1611,27.1818,31.7017,
-14.9522,15.275,-30.6219,-46.4609,26.927,31.2692,
-15.3128,14.8567,-30.104,-46.6026,26.4744,30.82,
-15.318,14.1995,-29.8005,-46.0306,26.0925,30.8743,
-14.7524,13.8365,-29.3317,-46.2992,26.1506,30.3712,
-14.5753,13.8184,-28.8829,-46.1505,25.6901,29.6413,
-13.9454,14.0153,-28.8547,-45.4272,25.6834,29.44,
