-25,-15,-15,-80,30,80
-24.663,-14.6568,-15.181,-79.6069,29.2512,79.8565
-24.8232,-15.0421,-15.6057,-79.0861,29.1097,79.2612
-25.3985,-15.0288,-15.3942,-78.6394,29.6049,78.8377
-25.5316,-14.9049,-15.333,-77.6989,29.3245,78.8328
-25.0786,-15.1741,-14.8375,-77.1324,29.5098,78.4841
-25.1624,-14.7029,-14.873,-76.7604,29.5172,77.6895
-24.8028,-14.7561,-15.107,-76.1518,29.6879,77.0465
-24.4644,-14.7251,-14.5514,-75.5743,29.1992,76.987
-24.3638,-14.7565,-13.7968,-75.1077,29.4471,76.6125
-24.5914,-14.3406,-14.0176,-74.9661,29.2536,75.7946
-24.2081,-14.4404,-13.873,-74.4685,28.8668,75.1426
-23.7394,-14.284,-13.923,-73.7091,28.8984,74.7235
-24.0563,-14.1183,-13.955,-73.3515,29.1891,73.9119
-23.8192,-14.6555,-13.7329,-73.3203,29.116,73.1376
-23.8626,-14.34,-13.1569,-73.2003,28.7211,72.508
-23.3528,-13.6921,-12.9075,-72.752,28.9572,72.4689
-23.0108,-13.7261,-12.4653,-72.0947,29.2544,72.0615
-23.341,-13.3166,-12.2194,-71.6704,28.7294,71.6063
-23.0088,-12.7748,-12.5172,-71.2684,28.2641,71.2465
-22.8693,-13.1186,-12.2603,-70.7342,27.5525,71.3147
-22.7102,-12.3875,-12.4673,-70.2552,27.2612,71.0264
-22.2973,-12.1483,-12.6653,-69.5233,27.3019,70.5841
-22.1656,-12.4309,-12.9508,-68.7052,27.3474,70.1967
-21.8196,-12.0179,-12.5942,-67.9575,27.2263,70.2907
-21.2052,-11.6753,-12.9507,-67.7487,26.7896,69.9117
-20.6092,-11.3301,-13.3145,-67.337,26.6475,69.4605
-19.7491,-11.1743,-13.7548,-67.1461,26.7218,69.4551
-19.1515,-11.2632,-14.1593,-66.5206,26.7241,69.1721
-18.3182,-11.0201,-14.1192,-66.6021,27.1228,68.8908
-17.9872,-10.7804,-14.5528,-66.3484,27.104,68.129
-17.5096,-11.0889,-14.7535,-66.4461,26.6117,67.5088
-16.9133,-10.58,-14.4684,-65.9153,26.4904,67.4208
-16.8494,-10.705,-14.2207,-65.3558,26.1332,66.7292
-16.9729,-10.8499,-13.6478,-65.2649,25.8329,65.9964
-17.0267,-10.8292,-13.2261,-64.47,25.4103,66.0875
-17.0715,-11.1113,-13.624,-64.0625,25.4136,65.3168
-17.3722,-11.6212,-13.6134,-63.27,25.3585,65.4522
-17.214,-11.7273,-13.9044,-62.6004,25.3568,64.7959
-16.9035,-11.9498,-13.8608,-62.3947,24.8057,64.0844
-16.454,-12.3168,-13.3282,-62.1036,25.0291,63.5894
-16.216,-12.0236,-13.2753,-61.4809,24.6384,63.029
-15.6677,-11.8023,-13.4774,-61.6236,24.9431,62.3245
-16.0915,-12.0144,-13.2085,-61.4315,25.006,61.5108
-16.1767,-11.8829,-12.6701,-61.2862,24.9717,60.6964
-15.9514,-11.801,-12.5776,-60.8478,24.5765,59.9311
-16.2442,-12.0891,-12.1163,-60.7328,24.761,59.1753
-16.3993,-11.932,-11.7845,-60.7344,24.9972,58.2891
-15.9548,-11.8555,-12.1333,-60.1528,24.6404,57.8315
-16.1894,-12.0758,-11.9055,-59.925,24.2652,57.0242
-16.2022,-11.7521,-11.9469,-59.3653,23.7541,56.4595
-16.3531,-11.2335,-11.3637,-59.2003,24.0436,55.9524
-16.5429,-10.6681,-11.3222,-59.1654,23.7783,55.1968
-16.0826,-10.1547,-11.1312,-58.6756,23.4167,54.8541
-16.3797,-9.51469,-11.1303,-58.7505,23.3701,54.151
-16.6016,-9.32133,-11.5385,-58.3766,23.721,53.4554
-16.6458,-9.32538,-10.9805,-58.3922,23.657,52.6294
