-25,-15,-15,-80,30,80
-24.975,-14.9875,-14.6667,-79.3584,30.1792,79.3334
-24.5266,-14.4623,-14.5034,-78.9254,30.4142,78.8297
-24.5964,-14.0545,-14.5058,-78.5492,30.6777,78.0437
-24.1452,-13.7515,-14.6209,-78.4338,30.9693,77.2736
-24.2422,-14.0872,-14.6177,-77.737,30.4652,76.9018
-23.6896,-14.1729,-14.574,-77.0094,30.0722,76.8622
-23.0867,-14.0808,-14.3805,-76.9336,29.3075,76.8708
-22.5843,-14.1361,-13.7984,-76.7109,28.8206,76.5257
-22.6928,-13.8612,-14.1608,-76.0153,28.7034,75.9932
-22.4872,-13.4122,-14.4228,-75.9944,28.3455,75.2455
-22.8722,-13.6036,-14.3865,-75.3384,28.062,74.695
-22.406,-13.1462,-14.4256,-75.2175,27.7896,73.9999
-21.7594,-13.1384,-14.1991,-74.6197,28.1977,74.0812
-21.2913,-13.0973,-13.971,-74.243,28.4642,73.3641
-21.3759,-13.0634,-13.6032,-73.6877,27.9699,72.813
-20.94,-12.7716,-14.0216,-72.9931,28.0761,72.5763
-21.1519,-12.29,-13.9022,-72.5429,27.5278,72.1229
-21.1559,-12.2698,-13.5156,-71.7899,26.9967,72.0893
-21.102,-12.3714,-13.6983,-70.9668,27.4251,71.7854
-21.3622,-12.5984,-13.6768,-70.5507,27.0253,71.0455
-20.9248,-12.6548,-13.0693,-70.0357,26.6667,70.8393
-20.5358,-12.2945,-12.7935,-70.0959,25.9571,70.471
-20.715,-12.1164,-12.5272,-69.7913,26.2796,69.6534
-20.2465,-12.2428,-12.7408,-69.297,25.8171,69.1428
-19.9141,-12.4129,-12.338,-69.2462,26.1858,68.3945
-20.3588,-12.148,-12.5098,-68.8637,26.0971,67.654
-20.5297,-12.0874,-12.7573,-68.0233,25.7625,67.3578
-20.3954,-12.2054,-12.2661,-68.0357,25.1341,66.7818
-20.4522,-11.8775,-12.0611,-67.5908,24.8976,66.0115
-20.0435,-11.3704,-12.3485,-67.6213,25.0336,65.3231
-19.5687,-11.0819,-11.9019,-67.3167,24.8209,64.7283
-19.406,-10.8587,-11.6162,-66.6212,25.2228,64.2847
-19.0745,-10.4321,-11.3115,-66.1865,24.7343,63.8516
-19.2614,-10.2279,-11.3938,-65.5989,24.3658,63.1916
-19.5139,-10.0803,-11.0291,-65.2647,23.8933,62.5233
-18.9701,-10.3857,-10.8356,-64.9887,23.4754,61.9553
-18.7681,-10.5533,-10.4567,-64.3533,23.4445,61.3366
-18.1862,-10.352,-9.97575,-64.0096,23.8428,61.0005
-17.7739,-10.6449,-9.85397,-63.2476,23.4576,60.9802
-18.1285,-10.0543,-9.34861,-62.793,23.2813,60.8005
-18.2248,-9.78834,-8.95768,-62.0234,23.0074,60.4843
-18.2051,-9.22131,-8.81127,-61.3816,23.3618,60.1392
-18.1457,-8.96781,-9.15567,-61.3773,22.9926,59.3162
-17.724,-8.49657,-9.25581,-60.943,22.7794,58.7195
-17.6143,-8.13739,-8.67513,-60.232,22.6763,58.6448
-17.7488,-8.26185,-8.78944,-59.3529,22.2958,58.4558
-18.2547,-8.61282,-8.56772,-58.7959,22.6825,58.1212
-18.5493,-8.24355,-8.4135,-58.0772,23.0384,57.7896
-18.6035,-7.91507,-8.85297,-58.0022,22.9005,56.9703
